symbol,iso_year,iso_week,open,high,low,close,tick_volume,spread_median_points,spread_max_points,n_days,week_start,week_end,days_with_gap,complete_week
USDCADm,2022,52,1.35982,1.3611,1.3483399999999999,1.3545,169215,11.0,260,5,2022-12-26,2022-12-30,0,True
USDCADm,2023,1,1.35334,1.36845,1.34323,1.3443399999999999,267265,11.0,400,5,2023-01-02,2023-01-06,0,True
USDCADm,2023,2,1.34401,1.34561,1.33208,1.33945,273226,11.0,83,5,2023-01-09,2023-01-13,0,True
USDCADm,2023,3,1.33872,1.35198,1.335,1.33772,242555,11.0,198,5,2023-01-16,2023-01-20,0,True
USDCADm,2023,4,1.33788,1.34275,1.32995,1.33096,208653,11.0,146,5,2023-01-23,2023-01-27,0,True
USDCADm,2023,5,1.33027,1.3471199999999999,1.32615,1.34025,275121,11.0,87,5,2023-01-30,2023-02-03,0,True
USDCADm,2023,6,1.3407499999999999,1.34749,1.3336999999999999,1.33432,242420,11.0,82,5,2023-02-06,2023-02-10,0,True
USDCADm,2023,7,1.33405,1.35367,1.32731,1.34731,226460,11.0,83,5,2023-02-13,2023-02-17,0,True
USDCADm,2023,8,1.34714,1.36643,1.34279,1.36062,196559,11.0,167,5,2023-02-20,2023-02-24,0,True
USDCADm,2023,9,1.3603,1.3658000000000001,1.35332,1.3596599999999999,223209,11.0,102,5,2023-02-27,2023-03-03,0,True
USDCADm,2023,10,1.35891,1.38608,1.35813,1.38218,267428,11.0,89,5,2023-03-06,2023-03-10,0,True
USDCADm,2023,11,1.38067,1.38138,1.36508,1.37304,413373,11.0,164,5,2023-03-13,2023-03-17,0,True
USDCADm,2023,12,1.37155,1.38041,1.36299,1.37422,235166,11.0,123,5,2023-03-20,2023-03-24,0,True
USDCADm,2023,13,1.3729,1.37442,1.35068,1.35155,151818,11.0,101,5,2023-03-27,2023-03-31,0,True
USDCADm,2023,14,1.34877,1.3536000000000001,1.34057,1.34964,150053,11.0,252,5,2023-04-03,2023-04-07,0,True
USDCADm,2023,15,1.35023,1.35528,1.33005,1.3358400000000001,153235,11.0,283,5,2023-04-10,2023-04-14,0,True
USDCADm,2023,16,1.3360400000000001,1.3562699999999999,1.33418,1.35386,153187,11.0,147,5,2023-04-17,2023-04-21,0,True
USDCADm,2023,17,1.35269,1.36672,1.35219,1.3544100000000001,166038,11.0,99,5,2023-04-24,2023-04-28,0,True
USDCADm,2023,18,1.35332,1.36388,1.33703,1.33744,203390,11.0,96,5,2023-05-01,2023-05-05,0,True
USDCADm,2023,19,1.33775,1.35645,1.33141,1.35565,154138,11.0,93,5,2023-05-08,2023-05-12,0,True
USDCADm,2023,20,1.35388,1.35671,1.3403399999999999,1.34971,169736,11.0,87,5,2023-05-15,2023-05-19,0,True
USDCADm,2023,21,1.34975,1.36543,1.3483800000000001,1.36142,183528,11.0,106,5,2023-05-22,2023-05-26,0,True
USDCADm,2023,22,1.36026,1.36506,1.3406,1.34275,168821,11.0,98,5,2023-05-29,2023-06-02,0,True
USDCADm,2023,23,1.34149,1.34612,1.3312300000000001,1.3339699999999999,162096,11.0,79,5,2023-06-05,2023-06-09,0,True
USDCADm,2023,24,1.33324,1.33832,1.3176700000000001,1.3195999999999999,207797,11.0,70,5,2023-06-12,2023-06-16,0,True
USDCADm,2023,25,1.31881,1.3269199999999999,1.3138,1.31802,209706,11.0,67,5,2023-06-19,2023-06-23,0,True
USDCADm,2023,26,1.31742,1.3285,1.3115999999999999,1.3247200000000001,210537,11.0,75,5,2023-06-26,2023-06-30,0,True
USDCADm,2023,27,1.32365,1.33865,1.32022,1.32757,177398,11.0,83,5,2023-07-03,2023-07-07,0,True
USDCADm,2023,28,1.32657,1.33034,1.30918,1.32161,197550,11.0,78,5,2023-07-10,2023-07-14,0,True
USDCADm,2023,29,1.32078,1.32429,1.31185,1.3222800000000001,189613,11.0,70,5,2023-07-17,2023-07-21,0,True
USDCADm,2023,30,1.32117,1.32491,1.31461,1.32488,216704,11.0,76,5,2023-07-24,2023-07-28,0,True
USDCADm,2023,31,1.3235299999999999,1.33934,1.31502,1.33808,199025,11.0,82,5,2023-07-31,2023-08-04,0,True
USDCADm,2023,32,1.33626,1.3501400000000001,1.3355000000000001,1.3443,203378,11.0,150,5,2023-08-07,2023-08-11,0,True
USDCADm,2023,33,1.3430900000000001,1.35744,1.34308,1.3551199999999999,224231,11.0,145,5,2023-08-14,2023-08-18,0,True
USDCADm,2023,34,1.35413,1.36394,1.34954,1.36045,201035,11.0,73,5,2023-08-21,2023-08-25,0,True
USDCADm,2023,35,1.35837,1.36367,1.34885,1.35927,184935,11.0,108,5,2023-08-28,2023-09-01,0,True
USDCADm,2023,36,1.3586,1.3694,1.35746,1.36398,164838,11.0,65,5,2023-09-04,2023-09-08,0,True
USDCADm,2023,37,1.36314,1.36357,1.34925,1.35242,184687,11.0,69,5,2023-09-11,2023-09-15,0,True
USDCADm,2023,38,1.35155,1.35278,1.3379699999999999,1.34818,186125,11.0,76,5,2023-09-18,2023-09-22,0,True
USDCADm,2023,39,1.34681,1.35839,1.3416000000000001,1.35765,214757,11.0,83,5,2023-09-25,2023-09-29,0,True
USDCADm,2023,40,1.35647,1.37849,1.3557000000000001,1.36613,271558,11.0,71,5,2023-10-02,2023-10-06,0,True
USDCADm,2023,41,1.3664399999999999,1.37001,1.35686,1.3655,229459,11.0,101,5,2023-10-09,2023-10-13,0,True
USDCADm,2023,42,1.36504,1.37402,1.36026,1.37137,218215,11.0,105,5,2023-10-16,2023-10-20,0,True
USDCADm,2023,43,1.37025,1.38799,1.36602,1.38731,216090,11.0,90,5,2023-10-23,2023-10-27,0,True
USDCADm,2023,44,1.38551,1.38984,1.36511,1.36547,189977,11.0,116,5,2023-10-30,2023-11-03,0,True
USDCADm,2023,45,1.36579,1.38541,1.36286,1.37969,184717,11.0,57,5,2023-11-06,2023-11-10,0,True
USDCADm,2023,46,1.37869,1.3843,1.36538,1.37162,188808,11.0,100,5,2023-11-13,2023-11-17,0,True
USDCADm,2023,47,1.37118,1.37645,1.3593199999999999,1.36203,168059,11.0,195,5,2023-11-20,2023-11-24,0,True
USDCADm,2023,48,1.3626800000000001,1.36605,1.34863,1.34957,203354,11.0,73,5,2023-11-27,2023-12-01,0,True
USDCADm,2023,49,1.34924,1.3618700000000001,1.34778,1.35821,206721,11.0,160,5,2023-12-04,2023-12-08,0,True
USDCADm,2023,50,1.35774,1.3618000000000001,1.33496,1.33782,201662,11.0,61,5,2023-12-11,2023-12-15,0,True
USDCADm,2023,51,1.33656,1.34085,1.32183,1.32663,176117,11.0,77,5,2023-12-18,2023-12-22,0,True
USDCADm,2023,52,1.32369,1.32641,1.31753,1.32489,80113,33.0,400,4,2023-12-26,2023-12-29,0,False
USDCADm,2024,1,1.32195,1.33982,1.32166,1.3357999999999999,127842,22.0,400,4,2024-01-02,2024-01-05,0,False
USDCADm,2024,2,1.33473,1.34418,1.3339699999999999,1.34054,145061,22.0,65,5,2024-01-08,2024-01-12,0,True
USDCADm,2024,3,1.34009,1.35405,1.33812,1.34274,141568,22.0,120,5,2024-01-15,2024-01-19,0,True
USDCADm,2024,4,1.3424,1.35336,1.34135,1.34504,136600,22.0,84,5,2024-01-22,2024-01-26,0,True
USDCADm,2024,5,1.34515,1.3474300000000001,1.3357700000000001,1.34649,154019,22.0,116,5,2024-01-29,2024-02-02,0,True
USDCADm,2024,6,1.34555,1.35429,1.34121,1.34579,140759,22.0,62,5,2024-02-05,2024-02-09,0,True
USDCADm,2024,7,1.34561,1.35849,1.34292,1.34833,137174,22.0,69,5,2024-02-12,2024-02-16,0,True
USDCADm,2024,8,1.34749,1.3535300000000001,1.34399,1.35055,130105,22.0,75,5,2024-02-19,2024-02-23,0,True
USDCADm,2024,9,1.34885,1.3605,1.34835,1.35591,130060,22.0,100,5,2024-02-26,2024-03-01,0,True
USDCADm,2024,10,1.35461,1.3604,1.34191,1.34837,134141,22.0,83,5,2024-03-04,2024-03-08,0,True
USDCADm,2024,11,1.34813,1.35508,1.34582,1.35405,122331,22.0,77,5,2024-03-11,2024-03-15,0,True
USDCADm,2024,12,1.35386,1.36129,1.3455,1.36064,112451,22.0,73,5,2024-03-18,2024-03-22,0,True
USDCADm,2024,13,1.35953,1.3613,1.35186,1.3520699999999999,85931,22.0,264,5,2024-03-25,2024-03-29,0,True
USDCADm,2024,14,1.35318,1.36464,1.3477000000000001,1.35892,105046,22.0,161,5,2024-04-01,2024-04-05,0,True
USDCADm,2024,15,1.35849,1.3786100000000001,1.35462,1.37723,149383,22.0,57,5,2024-04-08,2024-04-12,0,True
USDCADm,2024,16,1.37618,1.3845,1.37226,1.37488,179828,22.0,84,5,2024-04-15,2024-04-19,0,True
USDCADm,2024,17,1.37413,1.37513,1.36328,1.36682,135537,22.0,57,5,2024-04-22,2024-04-26,0,True
USDCADm,2024,18,1.36615,1.37822,1.36089,1.36853,147992,22.0,60,5,2024-04-29,2024-05-03,0,True
USDCADm,2024,19,1.36726,1.37616,1.3632,1.36715,105441,22.0,67,5,2024-05-06,2024-05-10,0,True
USDCADm,2024,20,1.36629,1.36897,1.3589,1.36105,93997,22.0,75,5,2024-05-13,2024-05-17,0,True
USDCADm,2024,21,1.36087,1.37424,1.3595,1.36636,113936,22.0,63,5,2024-05-20,2024-05-24,0,True
USDCADm,2024,22,1.36601,1.37337,1.36138,1.3626,119040,22.0,62,5,2024-05-27,2024-05-31,0,True
USDCADm,2024,23,1.36224,1.37666,1.36019,1.3765100000000001,139881,22.0,69,5,2024-06-03,2024-06-07,0,True
USDCADm,2024,24,1.3754,1.37907,1.36792,1.37327,135283,22.0,65,5,2024-06-10,2024-06-14,0,True
USDCADm,2024,25,1.3728500000000001,1.37633,1.36735,1.36916,100641,22.0,65,5,2024-06-17,2024-06-21,0,True
USDCADm,2024,26,1.36887,1.37332,1.36188,1.36779,109013,22.0,52,5,2024-06-24,2024-06-28,0,True
USDCADm,2024,27,1.36659,1.37542,1.36015,1.36408,98343,22.0,71,5,2024-07-01,2024-07-05,0,True
USDCADm,2024,28,1.3639000000000001,1.36472,1.35881,1.36338,113057,22.0,65,5,2024-07-08,2024-07-12,0,True
USDCADm,2024,29,1.36358,1.37469,1.36254,1.3727800000000001,135561,17.0,88,5,2024-07-15,2024-07-19,0,True
USDCADm,2024,30,1.37137,1.3848099999999999,1.36942,1.3836300000000001,117549,17.0,78,5,2024-07-22,2024-07-26,0,True
USDCADm,2024,31,1.38252,1.38882,1.3786800000000001,1.3872200000000001,137935,17.0,42,5,2024-07-29,2024-08-02,0,True
USDCADm,2024,32,1.38604,1.39458,1.37174,1.37289,207438,17.0,62,5,2024-08-05,2024-08-09,0,True
USDCADm,2024,33,1.37221,1.3747,1.36765,1.36768,68410,17.0,62,5,2024-08-12,2024-08-16,0,True
USDCADm,2024,34,1.3676300000000001,1.36841,1.3498,1.35079,59107,17.0,47,5,2024-08-19,2024-08-23,0,True
USDCADm,2024,35,1.3504,1.35148,1.3440400000000001,1.34928,75121,15.0,38,5,2024-08-26,2024-08-30,0,True
USDCADm,2024,36,1.34806,1.35818,1.34653,1.35705,118272,15.0,56,5,2024-09-02,2024-09-06,0,True
USDCADm,2024,37,1.35592,1.36221,1.35458,1.35861,114537,15.0,69,5,2024-09-09,2024-09-13,0,True
USDCADm,2024,38,1.35901,1.36468,1.35324,1.3568799999999999,139187,15.0,50,5,2024-09-16,2024-09-20,0,True
USDCADm,2024,39,1.3556,1.3581400000000001,1.34189,1.35147,146532,15.0,52,5,2024-09-23,2024-09-27,0,True
USDCADm,2024,40,1.3501,1.35904,1.34718,1.35755,163120,15.0,49,5,2024-09-30,2024-10-04,0,True
USDCADm,2024,41,1.35609,1.37825,1.35598,1.37631,134986,15.0,61,5,2024-10-07,2024-10-11,0,True
USDCADm,2024,42,1.37503,1.38378,1.37466,1.37994,118648,15.0,55,5,2024-10-14,2024-10-18,0,True
USDCADm,2024,43,1.37943,1.38967,1.37936,1.38919,119363,15.0,50,5,2024-10-21,2024-10-25,0,True
USDCADm,2024,44,1.38861,1.39582,1.3875899999999999,1.39526,128022,15.0,54,5,2024-10-28,2024-11-01,0,True
USDCADm,2024,45,1.39176,1.3957899999999999,1.38184,1.39107,162151,15.0,53,5,2024-11-04,2024-11-08,0,True
USDCADm,2024,46,1.39043,1.4104999999999999,1.39017,1.40875,146944,15.0,64,5,2024-11-11,2024-11-15,0,True
USDCADm,2024,47,1.40832,1.4102000000000001,1.39307,1.39792,147125,15.0,67,5,2024-11-18,2024-11-22,0,True
USDCADm,2024,48,1.39432,1.41773,1.3927,1.39998,169844,15.0,49,5,2024-11-25,2024-11-29,0,True
USDCADm,2024,49,1.39848,1.41639,1.39836,1.4157899999999999,168055,15.0,92,5,2024-12-02,2024-12-06,0,True
USDCADm,2024,50,1.41494,1.42444,1.4092799999999999,1.42343,154567,15.0,47,5,2024-12-09,2024-12-13,0,True
USDCADm,2024,51,1.42251,1.44663,1.42163,1.43739,158018,15.0,57,5,2024-12-16,2024-12-20,0,True
USDCADm,2024,52,1.43601,1.44485,1.43395,1.44135,89887,15.0,88,4,2024-12-23,2024-12-27,0,False
USDCADm,2025,1,1.44068,1.44627,1.43375,1.44466,108268,15.0,62,4,2024-12-30,2025-01-03,0,False
USDCADm,2025,2,1.44391,1.44494,1.42792,1.44211,166963,15.0,50,5,2025-01-06,2025-01-10,0,True
USDCADm,2025,3,1.44163,1.44838,1.43018,1.448,162815,15.0,53,5,2025-01-13,2025-01-17,0,True
USDCADm,2025,4,1.4457900000000001,1.45156,1.42607,1.43445,219776,15.0,141,5,2025-01-20,2025-01-24,0,True
USDCADm,2025,5,1.43584,1.45942,1.43327,1.45255,243706,15.0,148,5,2025-01-27,2025-01-31,0,True
USDCADm,2025,6,1.4722,1.47925,1.42693,1.4292099999999999,287224,15.0,164,5,2025-02-03,2025-02-07,0,True
USDCADm,2025,7,1.43417,1.43703,1.41503,1.41784,168107,15.0,116,5,2025-02-10,2025-02-14,0,True
USDCADm,2025,8,1.41639,1.42448,1.4159,1.42219,143021,15.0,107,5,2025-02-17,2025-02-21,0,True
USDCADm,2025,9,1.4218600000000001,1.44707,1.41814,1.44666,196181,15.0,52,5,2025-02-24,2025-02-28,0,True
USDCADm,2025,10,1.4441,1.45423,1.42392,1.43701,291407,16.0,109,5,2025-03-03,2025-03-07,0,True
USDCADm,2025,11,1.43576,1.45202,1.43526,1.4369,233280,15.0,40,5,2025-03-10,2025-03-14,0,True
USDCADm,2025,12,1.43711,1.44007,1.42663,1.43556,152275,15.0,46,5,2025-03-17,2025-03-21,0,True
USDCADm,2025,13,1.4344700000000001,1.435,1.4234499999999999,1.43174,152146,15.0,50,5,2025-03-24,2025-03-28,0,True
USDCADm,2025,14,1.43025,1.44144,1.40266,1.4227400000000001,291975,15.0,39,5,2025-03-31,2025-04-04,0,True
USDCADm,2025,15,1.42416,1.4295499999999999,1.3838599999999999,1.38626,458337,15.0,70,5,2025-04-07,2025-04-11,0,True
USDCADm,2025,16,1.38535,1.3976899999999999,1.38213,1.38276,207575,15.0,155,5,2025-04-14,2025-04-18,0,True
USDCADm,2025,17,1.3844400000000001,1.3904,1.3780700000000001,1.3852,174799,15.0,50,5,2025-04-21,2025-04-25,0,True
USDCADm,2025,18,1.3857599999999999,1.38919,1.37596,1.3817599999999999,152452,15.0,85,5,2025-04-28,2025-05-02,0,True
USDCADm,2025,19,1.37914,1.39439,1.37499,1.39378,147752,15.0,164,5,2025-05-05,2025-05-09,0,True
USDCADm,2025,20,1.38984,1.40155,1.38956,1.39677,143751,15.0,164,5,2025-05-12,2025-05-16,0,True
USDCADm,2025,21,1.39632,1.39722,1.37086,1.373,139771,15.0,58,5,2025-05-19,2025-05-23,0,True
USDCADm,2025,22,1.3726099999999999,1.3860999999999999,1.36856,1.37387,136509,15.0,57,5,2025-05-26,2025-05-30,0,True
USDCADm,2025,23,1.37304,1.37422,1.3633899999999999,1.36941,134869,15.0,47,5,2025-06-02,2025-06-06,0,True
USDCADm,2025,24,1.3689200000000001,1.37279,1.3565800000000001,1.35805,135429,15.0,55,5,2025-06-09,2025-06-13,0,True
USDCADm,2025,25,1.35786,1.3746399999999999,1.35394,1.3732199999999999,147198,15.0,81,5,2025-06-16,2025-06-20,0,True
USDCADm,2025,26,1.37401,1.37974,1.36173,1.36792,155372,15.0,59,5,2025-06-23,2025-06-27,0,True
USDCADm,2025,27,1.36807,1.36991,1.35559,1.35967,130958,15.0,117,5,2025-06-30,2025-07-04,0,True
USDCADm,2025,28,1.35969,1.373,1.35896,1.36901,132578,15.0,97,5,2025-07-07,2025-07-11,0,True
USDCADm,2025,29,1.3691900000000001,1.37736,1.36693,1.37216,123189,15.0,132,5,2025-07-14,2025-07-18,0,True
USDCADm,2025,30,1.37112,1.37339,1.3575,1.37015,109254,15.0,118,5,2025-07-21,2025-07-25,0,True
USDCADm,2025,31,1.3701400000000001,1.38785,1.36867,1.37849,143996,15.0,41,5,2025-07-28,2025-08-01,0,True
USDCADm,2025,32,1.37704,1.38096,1.37211,1.37542,115608,15.0,86,5,2025-08-04,2025-08-08,0,True
USDCADm,2025,33,1.37443,1.38191,1.3744,1.38175,107278,15.0,65,5,2025-08-11,2025-08-15,0,True
USDCADm,2025,34,1.3807,1.3924,1.37824,1.38263,101892,15.0,62,5,2025-08-18,2025-08-22,0,True
USDCADm,2025,35,1.38157,1.38673,1.3726,1.37412,103863,15.0,54,5,2025-08-25,2025-08-29,0,True
USDCADm,2025,36,1.37317,1.38535,1.37298,1.38252,107058,15.0,38,5,2025-09-01,2025-09-05,0,True
USDCADm,2025,37,1.38231,1.3890799999999999,1.37876,1.38449,104116,15.0,68,5,2025-09-08,2025-09-12,0,True
USDCADm,2025,38,1.3835600000000001,1.3845100000000001,1.3726,1.37765,116514,15.0,57,5,2025-09-15,2025-09-19,0,True
USDCADm,2025,39,1.37754,1.3957899999999999,1.37737,1.39422,103004,15.0,55,5,2025-09-22,2025-09-26,0,True
USDCADm,2025,40,1.39264,1.39855,1.38958,1.39477,100252,15.0,66,5,2025-09-29,2025-10-03,0,True
USDCADm,2025,41,1.39483,1.40333,1.39311,1.40019,107442,15.0,81,5,2025-10-06,2025-10-10,0,True
USDCADm,2025,42,1.39903,1.40792,1.39824,1.4021,121810,15.0,47,5,2025-10-13,2025-10-17,0,True
USDCADm,2025,43,1.40133,1.4064999999999999,1.3972,1.39933,99958,15.0,40,5,2025-10-20,2025-10-24,0,True
USDCADm,2025,44,1.40056,1.40347,1.3887399999999999,1.40099,107758,15.0,25,5,2025-10-27,2025-10-31,0,True
USDCADm,2025,45,1.40061,1.4139599999999999,1.40058,1.40434,100788,15.0,25,5,2025-11-03,2025-11-07,0,True
USDCADm,2025,46,1.40536,1.40541,1.39847,1.40237,102503,15.0,25,5,2025-11-10,2025-11-14,0,True
USDCADm,2025,47,1.40119,1.41302,1.39707,1.41016,115913,15.0,59,5,2025-11-17,2025-11-21,0,True
USDCADm,2025,48,1.40921,1.4123999999999999,1.39363,1.39565,122929,15.0,91,5,2025-11-24,2025-11-28,0,True
USDCADm,2025,49,1.39721,1.40138,1.38154,1.38163,97608,15.0,40,5,2025-12-01,2025-12-05,0,True
USDCADm,2025,50,1.3828,1.3871,1.37528,1.37699,108471,15.0,25,5,2025-12-08,2025-12-12,0,True
USDCADm,2025,51,1.37673,1.3805,1.37296,1.3801,111151,15.0,40,5,2025-12-15,2025-12-19,0,True
USDCADm,2025,52,1.37899,1.38016,1.36417,1.3672,72954,15.0,78,4,2025-12-22,2025-12-26,0,False
USDCADm,2026,1,1.36587,1.37469,1.36569,1.37307,84699,15.0,40,4,2025-12-29,2026-01-02,0,False
USDCADm,2026,2,1.37331,1.39189,1.3731499999999999,1.39134,114729,15.0,40,5,2026-01-05,2026-01-09,0,True
USDCADm,2026,3,1.3912499999999999,1.39279,1.38541,1.39145,106248,15.0,40,5,2026-01-12,2026-01-16,0,True
USDCADm,2026,4,1.39117,1.39172,1.36931,1.37004,123170,15.0,25,5,2026-01-19,2026-01-23,0,True
USDCADm,2026,5,1.36967,1.37386,1.34809,1.36177,222987,15.0,25,5,2026-01-26,2026-01-30,0,True
USDCADm,2026,6,1.36054,1.37238,1.36029,1.36706,210482,15.0,38,5,2026-02-02,2026-02-06,0,True
USDCADm,2026,7,1.36692,1.36733,1.35037,1.36169,160008,15.0,40,5,2026-02-09,2026-02-13,0,True
USDCADm,2026,8,1.3605,1.3714,1.3603,1.36803,132839,15.0,40,5,2026-02-16,2026-02-20,0,True
USDCADm,2026,9,1.36674,1.37241,1.36245,1.36411,132447,15.0,40,5,2026-02-23,2026-02-27,0,True
USDCADm,2026,10,1.36425,1.37521,1.35635,1.35636,246721,15.0,45,5,2026-03-02,2026-03-06,0,True
USDCADm,2026,11,1.3601,1.37409,1.35248,1.3721,200613,15.0,40,5,2026-03-09,2026-03-13,0,True
USDCADm,2026,12,1.37235,1.37474,1.36525,1.3723,169495,15.0,40,5,2026-03-16,2026-03-20,0,True
USDCADm,2026,13,1.3715600000000001,1.38949,1.36691,1.38928,188466,15.0,40,5,2026-03-23,2026-03-27,0,True
USDCADm,2026,14,1.38779,1.39661,1.38686,1.39398,130456,14.0,122,5,2026-03-30,2026-04-03,0,True
USDCADm,2026,15,1.3938,1.3947,1.37987,1.38392,131413,14.0,40,5,2026-04-06,2026-04-10,0,True
USDCADm,2026,16,1.38589,1.38772,1.3648799999999999,1.36907,117853,14.0,40,5,2026-04-13,2026-04-17,0,True
USDCADm,2026,17,1.3681,1.37138,1.36307,1.36688,117038,14.0,40,5,2026-04-20,2026-04-24,0,True
USDCADm,2026,18,1.36653,1.371,1.35497,1.35904,128138,14.0,40,5,2026-04-27,2026-05-01,0,True
USDCADm,2026,19,1.3588,1.37097,1.35776,1.36754,125328,14.0,39,5,2026-05-04,2026-05-08,0,True
USDCADm,2026,20,1.3683,1.37664,1.36476,1.37478,121904,14.0,40,5,2026-05-11,2026-05-15,0,True
USDCADm,2026,21,1.37484,1.3823699999999999,1.37306,1.38185,127063,14.0,35,5,2026-05-18,2026-05-22,0,True
USDCADm,2026,22,1.38125,1.38692,1.37697,1.3795899999999999,112365,14.0,40,5,2026-05-25,2026-05-29,0,True
USDCADm,2026,23,1.3796,1.39499,1.3786800000000001,1.39414,121073,14.0,40,5,2026-06-01,2026-06-05,0,True
USDCADm,2026,24,1.39356,1.40232,1.38986,1.39882,157122,14.0,40,5,2026-06-08,2026-06-12,0,True
USDCADm,2026,25,1.399,1.41825,1.39501,1.4149,126388,14.0,40,5,2026-06-15,2026-06-19,0,True
USDCADm,2026,26,1.41537,1.42475,1.41445,1.41921,138046,14.0,40,5,2026-06-22,2026-06-26,0,True
USDCADm,2026,27,1.4191,1.4246699999999999,1.41494,1.41998,125399,14.0,40,5,2026-06-29,2026-07-03,0,True
USDCADm,2026,28,1.4190800000000001,1.4238,1.41168,1.41541,125999,14.0,40,5,2026-07-06,2026-07-10,0,True
USDCADm,2026,29,1.41552,1.4174,1.40049,1.40191,138499,14.0,40,5,2026-07-13,2026-07-17,0,True
USDCADm,2026,30,1.40125,1.41141,1.40027,1.40929,118311,14.0,40,5,2026-07-20,2026-07-24,0,True
USDCADm,2026,31,1.40865,1.41283,1.39903,1.4013,146446,14.0,40,5,2026-07-27,2026-07-31,0,True
AUDUSDm,2021,31,0.73336,0.7426,0.73285,0.73542,107749,12.0,20,5,2021-08-02,2021-08-06,0,True
AUDUSDm,2021,32,0.73507,0.73886,0.73154,0.73698,84207,12.0,20,5,2021-08-09,2021-08-13,0,True
AUDUSDm,2021,33,0.73672,0.73723,0.7104,0.71391,119472,12.0,26,5,2021-08-16,2021-08-20,0,True
AUDUSDm,2021,34,0.71316,0.73161,0.71209,0.73123,99015,12.0,15,5,2021-08-23,2021-08-27,0,True
AUDUSDm,2021,35,0.73043,0.74773,0.72839,0.74503,95731,12.0,20,5,2021-08-30,2021-09-03,0,True
AUDUSDm,2021,36,0.74536,0.74671,0.73443,0.73524,111331,12.0,45,5,2021-09-06,2021-09-10,0,True
AUDUSDm,2021,37,0.73512,0.73751,0.72617,0.72638,112361,12.0,20,5,2021-09-13,2021-09-17,0,True
AUDUSDm,2021,38,0.7261,0.73159,0.72195,0.72597,143902,12.0,20,5,2021-09-20,2021-09-24,0,True
AUDUSDm,2021,39,0.72533,0.73104,0.71696,0.72631,155419,12.0,15,5,2021-09-27,2021-10-01,0,True
AUDUSDm,2021,40,0.726,0.73374,0.72255,0.73079,146322,12.0,20,5,2021-10-04,2021-10-08,0,True
AUDUSDm,2021,41,0.7306,0.74393,0.72916,0.74191,116493,12.0,20,5,2021-10-11,2021-10-15,0,True
AUDUSDm,2021,42,0.74135,0.75459,0.73781,0.74686,112251,12.0,20,5,2021-10-18,2021-10-22,0,True
AUDUSDm,2021,43,0.74641,0.75549,0.74633,0.75207,117010,12.0,20,5,2021-10-25,2021-10-29,0,True
AUDUSDm,2021,44,0.75106,0.75354,0.73593,0.74008,115315,12.0,20,5,2021-11-01,2021-11-05,0,True
AUDUSDm,2021,45,0.73932,0.74309,0.7276,0.73316,107457,12.0,20,5,2021-11-08,2021-11-12,0,True
AUDUSDm,2021,46,0.73253,0.73701,0.72263,0.72323,107508,12.0,15,5,2021-11-15,2021-11-19,0,True
AUDUSDm,2021,47,0.72309,0.72728,0.71059,0.71112,130618,12.0,105,5,2021-11-22,2021-11-26,0,True
AUDUSDm,2021,48,0.71282,0.71723,0.69923,0.69972,170549,12.0,18,5,2021-11-29,2021-12-03,0,True
AUDUSDm,2021,49,0.70006,0.71862,0.69979,0.71707,110625,12.0,15,5,2021-12-06,2021-12-10,0,True
AUDUSDm,2021,50,0.71621,0.7223,0.70894,0.71247,117216,12.0,20,5,2021-12-13,2021-12-17,0,True
AUDUSDm,2021,51,0.71278,0.7251,0.70818,0.72205,82363,12.0,132,5,2021-12-20,2021-12-24,0,True
AUDUSDm,2021,52,0.72251,0.72769,0.72051,0.7269,66565,12.0,22,5,2021-12-27,2021-12-31,0,True
AUDUSDm,2022,1,0.72634,0.72765,0.71292,0.71807,100581,12.0,20,5,2022-01-03,2022-01-07,0,True
AUDUSDm,2022,2,0.71708,0.73136,0.71482,0.72109,114336,12.0,15,5,2022-01-10,2022-01-14,0,True
AUDUSDm,2022,3,0.72167,0.7276,0.71695,0.71771,138369,12.0,56,5,2022-01-17,2022-01-21,0,True
AUDUSDm,2022,4,0.71722,0.71869,0.69669,0.69922,195430,12.0,15,5,2022-01-24,2022-01-28,0,True
AUDUSDm,2022,5,0.69895,0.71677,0.69864,0.70754,151601,11.0,19,5,2022-01-31,2022-02-04,0,True
AUDUSDm,2022,6,0.70772,0.72482,0.70646,0.71336,155370,11.0,14,5,2022-02-07,2022-02-11,1,True
AUDUSDm,2022,7,0.71281,0.72272,0.70856,0.71768,178818,11.0,19,5,2022-02-14,2022-02-18,0,True
AUDUSDm,2022,8,0.71724,0.72833,0.70941,0.72303,219051,11.0,54,5,2022-02-21,2022-02-25,0,True
AUDUSDm,2022,9,0.71806,0.73801,0.71686,0.73749,196909,11.0,14,5,2022-02-28,2022-03-04,0,True
AUDUSDm,2022,10,0.73715,0.74401,0.72446,0.72917,213986,11.0,24,5,2022-03-07,2022-03-11,0,True
AUDUSDm,2022,11,0.7289,0.74173,0.71641,0.74135,166882,11.0,24,5,2022-03-14,2022-03-18,0,True
AUDUSDm,2022,12,0.74073,0.7536,0.73732,0.75151,131314,11.0,24,5,2022-03-21,2022-03-25,4,True
AUDUSDm,2022,13,0.7505,0.75394,0.74557,0.74975,162605,11.0,19,5,2022-03-28,2022-04-01,0,True
AUDUSDm,2022,14,0.74878,0.76606,0.74259,0.74588,137888,11.0,24,5,2022-04-04,2022-04-08,0,True
