market,report_date,usable_from,open_interest,nc_long,nc_short,nc_spread,c_long,c_short,nr_long,nr_short
nikkei,2020-11-03,2020-11-06,16245,4555,709,286,7278,12557,4126,2693
nikkei,2020-11-10,2020-11-13,15428,2367,1745,201,7856,10529,5004,2953
nikkei,2020-11-17,2020-11-20,18026,2793,1321,1278,8445,12104,5510,3323
nikkei,2020-11-24,2020-11-27,18212,3220,2154,765,8648,12075,5579,3218
nikkei,2020-12-01,2020-12-04,18165,3368,2133,341,8999,12316,5457,3375
nikkei,2020-12-08,2020-12-11,20409,2491,1787,2108,8748,13305,7062,3209
nikkei,2020-12-15,2020-12-18,15138,2194,3458,22,8742,6795,4180,4863
nikkei,2020-12-21,2020-12-25,15450,2694,3807,17,8808,6766,3931,4860
nikkei,2020-12-29,2021-01-01,15434,2517,4820,17,8899,6435,4001,4162
nikkei,2021-01-05,2021-01-08,15314,2214,5392,9,8547,6316,4544,3597
nikkei,2021-01-12,2021-01-15,16252,2214,5337,6,8627,6291,5405,4618
nikkei,2021-01-19,2021-01-22,16268,2408,6907,1,8636,6322,5223,3038
nikkei,2021-02-09,2021-02-12,16536,1846,4032,1,8713,10286,5976,2217
nikkei,2021-03-09,2021-03-12,22556,2366,4136,1860,9779,11611,8551,4949
nikkei,2021-03-23,2021-03-26,14347,1833,5753,2,7917,3706,4595,4886
nikkei,2021-03-30,2021-04-02,14624,1972,6176,9,7918,3696,4725,4743
nikkei,2021-04-06,2021-04-09,14861,1542,7095,9,8239,3691,5071,4066
nikkei,2021-04-13,2021-04-16,14649,1582,7018,9,8010,3788,5048,3834
nikkei,2021-04-20,2021-04-23,15281,2171,7667,8,9318,3760,3784,3846
nikkei,2021-04-27,2021-04-30,15411,2156,7258,12,9007,4440,4236,3701
nikkei,2021-05-04,2021-05-07,15407,2156,5563,11,9286,6492,3954,3341
nikkei,2021-05-11,2021-05-14,15698,2609,6271,11,9445,6444,3633,2972
nikkei,2021-05-18,2021-05-21,15518,2485,5395,11,9155,5760,3867,4352
nikkei,2021-05-25,2021-05-28,15759,2659,6705,15,9105,5730,3980,3309
nikkei,2021-06-01,2021-06-04,17028,2699,6790,66,9092,6604,5171,3568
nikkei,2021-06-08,2021-06-11,21446,2556,7113,2419,9187,6605,7284,5309
nikkei,2021-06-15,2021-06-18,15728,2554,7402,9,9378,2914,3787,5403
nikkei,2021-06-22,2021-06-25,15977,2352,7433,9,9651,3451,3965,5084
nikkei,2021-06-29,2021-07-02,16490,2630,7476,9,10054,3771,3797,5234
nikkei,2021-07-06,2021-07-09,16762,3181,7434,9,9895,3743,3677,5576
nikkei,2021-07-13,2021-07-16,15779,2621,8912,9,9377,1897,3772,4961
nikkei,2021-07-27,2021-07-30,15710,2345,7844,0,9485,1898,3880,5968
nikkei,2021-08-03,2021-08-06,15708,2341,7781,0,9754,2367,3613,5560
nikkei,2021-08-10,2021-08-13,16005,2314,8036,0,9987,2399,3704,5570
nikkei,2021-08-17,2021-08-20,15837,2107,8059,0,9880,2416,3850,5362
nikkei,2021-08-24,2021-08-27,18967,2465,6554,965,10623,4828,4914,6620
nikkei,2021-08-31,2021-09-03,21656,3484,7487,1793,10374,6519,6005,5857
nikkei,2021-09-07,2021-09-10,26393,1874,10368,183,13053,7531,11283,8311
nikkei,2021-09-14,2021-09-17,23351,3229,12630,4,16019,5482,4099,5235
nikkei,2021-09-21,2021-09-24,22577,2634,9327,4,15870,10243,4069,3003
nikkei,2021-09-28,2021-10-01,22378,2292,9240,4,15549,10265,4533,2869
nikkei,2021-10-05,2021-10-08,22460,2166,6110,10,15988,13733,4296,2607
nikkei,2021-10-12,2021-10-15,17548,2167,973,27,10796,13332,4558,3216
nikkei,2021-10-19,2021-10-22,16977,2371,1159,27,9546,13336,5033,2455
nikkei,2021-10-26,2021-10-29,17649,2949,3211,27,9999,11955,4674,2456
nikkei,2021-11-02,2021-11-05,17113,2839,2985,24,9556,11949,4694,2155
nikkei,2021-11-09,2021-11-12,18105,3912,3250,24,9661,11968,4508,2863
nikkei,2021-11-16,2021-11-19,18982,4586,3133,25,9690,11967,4681,3857
nikkei,2021-11-23,2021-11-26,17523,2696,1940,24,9867,11952,4936,3607
nikkei,2021-11-30,2021-12-03,17463,2545,777,66,10166,12265,4686,4355
nikkei,2021-12-07,2021-12-10,25848,3959,2748,6114,9791,13050,5984,3936
nikkei,2021-12-14,2021-12-17,15643,1633,9447,14,10237,2808,3759,3374
nikkei,2021-12-21,2021-12-24,15333,1633,9095,29,9686,3029,3985,3180
nikkei,2021-12-28,2021-12-31,15319,1633,9428,33,9684,2823,3969,3035
nikkei,2022-01-04,2022-01-07,15764,1633,9165,0,9690,2801,4441,3798
nikkei,2022-01-11,2022-01-14,15879,1841,7746,0,10042,4855,3996,3278
nikkei,2022-01-18,2022-01-21,15957,1843,5212,0,10012,7606,4102,3139
nikkei,2022-01-25,2022-01-28,15621,1538,3867,0,9885,7174,4198,4580
nikkei,2022-02-01,2022-02-04,15492,2026,4544,0,9786,6979,3680,3969
nikkei,2022-02-08,2022-02-11,15276,2063,4449,1,9591,6980,3621,3846
nikkei,2022-02-22,2022-02-25,14052,2117,3545,3,8895,7309,3037,3195
nikkei,2022-03-08,2022-03-11,17187,3452,1128,772,10165,10806,2798,4481
nikkei,2022-03-15,2022-03-18,11749,877,2802,64,8372,4191,2436,4692
nikkei,2022-05-17,2022-05-20,12586,1669,3183,0,7708,4542,3209,4861
nikkei,2022-05-24,2022-05-27,12332,465,3557,475,8340,4728,3052,3572
nikkei,2022-06-07,2022-06-10,17109,4252,2792,1677,8491,8040,2689,4600
nikkei,2022-06-14,2022-06-17,10692,1443,3856,11,6914,4865,2324,1960
nikkei,2022-06-21,2022-06-24,12380,3130,4722,30,7026,4887,2194,2741
nikkei,2022-06-28,2022-07-01,13442,4220,5835,38,7007,4906,2177,2663
nikkei,2022-07-05,2022-07-08,14508,4119,5864,38,8101,4891,2250,3715
nikkei,2022-07-12,2022-07-15,13053,2991,4942,30,8101,4895,1931,3186
nikkei,2022-07-19,2022-07-22,13324,2269,5396,31,8241,4900,2783,2997
nikkei,2022-07-26,2022-07-29,13545,1478,5868,31,8204,4520,3832,3126
nikkei,2022-08-02,2022-08-05,13410,1178,5813,79,8151,4798,4002,2720
nikkei,2022-08-09,2022-08-12,14297,2278,6538,80,8017,4555,3922,3124
nikkei,2022-08-16,2022-08-19,14751,2278,6841,36,7948,4677,4489,3197
nikkei,2022-08-23,2022-08-26,14151,1729,6370,30,7548,4599,4844,3152
nikkei,2022-09-27,2022-09-30,14070,4860,3340,30,6569,8110,2611,2590
nikkei,2022-10-04,2022-10-07,13671,4389,2831,31,6552,8126,2699,2683
nikkei,2022-10-11,2022-10-14,12694,3760,2121,31,6406,8147,2497,2395
nikkei,2022-10-18,2022-10-21,12489,3794,2216,17,6230,7677,2448,2579
nikkei,2022-10-25,2022-10-28,12187,3396,3394,16,5999,6414,2776,2363
nikkei,2022-11-01,2022-11-04,13102,2981,4737,17,7375,5556,2729,2792
nikkei,2022-11-08,2022-11-11,13335,3218,5137,18,7311,5476,2788,2704
nikkei,2022-11-15,2022-11-18,14225,3486,5391,1,7633,6211,3105,2622
nikkei,2022-11-22,2022-11-25,14363,3173,5712,1,7921,6253,3268,2397
nikkei,2022-11-29,2022-12-02,14964,3173,5781,1,8255,6891,3535,2291
nikkei,2022-12-06,2022-12-09,18813,3193,6157,2854,8634,7216,4132,2586
nikkei,2022-12-20,2022-12-23,13271,3185,7792,0,7410,3119,2676,2360
nikkei,2023-01-03,2023-01-06,11889,2609,5583,0,6242,3350,3038,2956
nikkei,2023-01-10,2023-01-13,11991,2886,5605,0,6257,3540,2848,2846
nikkei,2023-01-17,2023-01-20,14138,2560,6385,11,8653,4313,2914,3429
nikkei,2023-01-24,2023-01-27,14537,2786,7498,11,9279,3733,2461,3295
nikkei,2023-01-31,2023-02-03,14330,2269,7341,0,9440,3988,2621,3001
nikkei,2023-02-07,2023-02-10,12652,2269,5381,0,7431,3930,2952,3341
nikkei,2023-02-14,2023-02-17,12718,3070,5352,0,6520,4113,3128,3253
nikkei,2023-02-21,2023-02-24,12849,3225,5247,0,6296,4472,3328,3130
nikkei,2023-02-28,2023-03-03,13042,3586,5587,30,6353,4244,3073,3181
nikkei,2023-03-07,2023-03-10,16120,4070,7536,968,6751,4198,4331,3418
nikkei,2023-03-14,2023-03-17,11629,2593,4961,0,5605,4354,3431,2314
nikkei,2023-03-21,2023-03-24,10419,2200,3130,0,5476,4681,2743,2608
nikkei,2023-03-28,2023-03-31,10226,1993,3087,0,5507,4163,2726,2976
nikkei,2023-04-04,2023-04-07,10833,839,4118,0,5728,3944,4266,2771
nikkei,2023-04-11,2023-04-14,11035,2121,4235,0,5482,3809,3432,2991
nikkei,2023-04-18,2023-04-21,11716,2147,4703,0,5697,4142,3872,2871
nikkei,2023-04-25,2023-04-28,12374,2485,5057,0,5867,4061,4022,3256
nikkei,2023-05-02,2023-05-05,12638,2514,5519,0,5668,3831,4456,3288
nikkei,2023-05-09,2023-05-12,12296,2532,5228,0,5621,4074,4143,2994
nikkei,2023-05-16,2023-05-19,14130,2561,7088,0,6582,3761,4987,3281
nikkei,2023-05-23,2023-05-26,15929,2585,8097,59,8029,3123,5256,4650
nikkei,2023-05-30,2023-06-02,15459,2440,9330,76,8045,2372,4898,3681
nikkei,2023-06-06,2023-06-09,20045,2667,9944,3579,8037,2914,5762,3608
nikkei,2023-06-13,2023-06-16,15959,2297,8905,0,9078,3967,4584,3087
nikkei,2023-06-20,2023-06-23,16787,2214,9243,0,10254,4862,4319,2682
nikkei,2023-06-27,2023-06-30,15668,1902,8148,0,9567,5005,4199,2515
nikkei,2023-07-03,2023-07-07,16359,1460,7645,0,10407,5736,4492,2978
nikkei,2023-07-11,2023-07-14,16338,1445,5316,0,10254,8338,4639,2684
nikkei,2023-07-18,2023-07-21,16045,1388,4252,0,10254,8690,4403,3103
nikkei,2023-07-25,2023-07-28,16314,1559,4158,0,10519,8716,4236,3440
nikkei,2023-08-01,2023-08-04,16454,1453,2299,0,10691,11092,4310,3063
nikkei,2023-08-08,2023-08-11,16187,1483,2149,0,10631,11084,4073,2954
nikkei,2023-08-15,2023-08-18,16974,2242,2942,0,10489,11085,4243,2947
nikkei,2023-08-22,2023-08-25,17476,3241,3712,0,10462,11072,3773,2692
nikkei,2023-08-29,2023-09-01,17786,3259,3992,10,10530,11060,3987,2724
nikkei,2023-09-05,2023-09-08,24684,4015,4157,679,15537,16736,4453,3112
nikkei,2023-09-12,2023-09-15,16425,1793,1279,0,11249,12167,3383,2979
nikkei,2023-09-19,2023-09-22,16242,1822,2236,0,10606,11545,3814,2461
nikkei,2023-09-26,2023-09-29,15483,1325,1935,0,10385,11585,3773,1963
nikkei,2023-10-03,2023-10-06,16376,2373,2416,0,10185,11243,3818,2717
nikkei,2023-10-10,2023-10-13,15912,985,2588,0,11644,9986,3283,3338
nikkei,2023-10-17,2023-10-20,15736,676,2931,0,11223,9939,3837,2866
nikkei,2023-10-24,2023-10-27,15326,884,3012,0,10754,10059,3688,2255
nikkei,2023-10-31,2023-11-03,14806,679,2554,0,10745,9661,3382,2591
nikkei,2023-11-07,2023-11-10,15437,892,3450,22,10964,9573,3559,2392
nikkei,2023-11-14,2023-11-17,16210,1287,3874,45,11162,9272,3716,3019
nikkei,2023-11-21,2023-11-24,16877,1962,4201,45,11219,9787,3651,2844
nikkei,2023-11-28,2023-12-01,17204,2250,4610,57,11204,9700,3693,2837
nikkei,2023-12-05,2023-12-08,19914,2029,3719,345,13587,12551,3953,3299
nikkei,2023-12-12,2023-12-15,14756,1910,4227,0,9748,7941,3098,2588
nikkei,2023-12-19,2023-12-22,14973,2281,4624,0,9752,7968,2940,2381
nikkei,2023-12-26,2023-12-29,14811,1647,4475,0,9823,7973,3341,2363
nikkei,2024-01-02,2024-01-05,15164,1552,4972,0,9981,7969,3631,2223
nikkei,2024-01-09,2024-01-12,15504,1811,4469,0,9991,8267,3702,2768
nikkei,2024-01-16,2024-01-19,17726,2076,6554,0,11981,8664,3669,2508
nikkei,2024-01-23,2024-01-26,16680,1778,5471,0,11013,8968,3889,2241
nikkei,2024-01-30,2024-02-02,16800,1931,5799,0,10736,8879,4133,2122
nikkei,2024-02-06,2024-02-09,16506,1891,5371,0,10739,8875,3876,2260
nikkei,2024-02-13,2024-02-16,16894,1829,5217,0,10843,9267,4222,2410
nikkei,2024-02-20,2024-02-23,17131,1852,5572,2,11121,8997,4156,2560
nikkei,2024-02-27,2024-03-01,18243,1669,6963,0,11974,8784,4600,2496
nikkei,2024-03-05,2024-03-08,25567,2524,6720,2854,14604,12308,5585,3685
nikkei,2024-03-12,2024-03-15,18020,2100,4692,0,11469,10968,4451,2360
nikkei,2024-03-19,2024-03-22,17291,1386,2807,0,11492,11805,4413,2679
nikkei,2024-03-26,2024-03-29,17768,1396,3988,0,11772,11699,4600,2081
nikkei,2024-04-02,2024-04-05,17211,863,3369,0,11962,11687,4386,2155
nikkei,2024-04-09,2024-04-12,16507,491,2409,0,11359,11682,4657,2416
nikkei,2024-04-16,2024-04-19,16414,1261,2117,0,11077,11755,4076,2542
nikkei,2024-04-23,2024-04-26,15700,922,2306,0,10929,10918,3849,2476
nikkei,2024-04-30,2024-05-03,16170,1161,2952,0,11519,10610,3490,2608
nikkei,2024-05-07,2024-05-10,16025,1465,4872,0,10675,9054,3885,2099
nikkei,2024-05-14,2024-05-17,15869,1798,4554,0,10397,9051,3674,2264
nikkei,2024-05-21,2024-05-24,16209,1764,4009,0,10525,9422,3920,2778
nikkei,2024-05-28,2024-05-31,15830,1823,3459,235,9739,9690,4033,2446
nikkei,2024-06-04,2024-06-07,15675,1569,3132,370,9996,10124,3740,2049
nikkei,2024-06-11,2024-06-14,19563,2946,2995,2668,9218,10844,4731,3056
nikkei,2024-06-18,2024-06-21,13221,747,5936,2,9154,5234,3318,2049
nikkei,2024-06-25,2024-06-28,13555,734,5635,3,9151,5233,3667,2684
nikkei,2024-07-02,2024-07-05,14331,683,5052,4,9981,6637,3663,2638
nikkei,2024-07-09,2024-07-12,15316,925,5717,3,10030,6812,4358,2784
nikkei,2024-07-16,2024-07-19,15049,901,6194,2,9607,6813,4539,2040
nikkei,2024-07-23,2024-07-26,16071,1143,6868,0,10516,6920,4412,2283
nikkei,2024-07-30,2024-08-02,14357,1177,5040,0,9696,7600,3484,1717
nikkei,2024-08-06,2024-08-09,13261,1625,3352,0,8358,7469,3278,2440
nikkei,2024-08-13,2024-08-16,13430,2405,2480,0,8179,7956,2846,2994
nikkei,2024-08-20,2024-08-23,14529,2295,4686,0,8711,7369,3523,2474
nikkei,2024-08-27,2024-08-30,13253,1939,3792,0,8134,6846,3180,2615
nikkei,2024-09-03,2024-09-06,13668,1939,4378,0,8230,6978,3499,2312
nikkei,2024-09-10,2024-09-13,17536,1939,3905,2000,9152,9350,4445,2281
nikkei,2024-09-17,2024-09-20,10849,221,2685,0,7620,6044,3008,2120
nikkei,2024-12-10,2024-12-13,15114,224,2827,3185,8786,6942,2919,2160
nikkei,2024-12-17,2024-12-20,10376,501,4675,0,7419,4390,2456,1311
nikkei,2025-01-07,2025-01-10,10098,440,3884,0,7421,4391,2237,1823
nikkei,2025-01-14,2025-01-17,10380,946,3764,0,7317,4689,2117,1927
nikkei,2025-01-21,2025-01-24,10889,937,3695,0,7647,4938,2305,2256
nikkei,2025-01-28,2025-01-31,12005,767,3830,0,8765,6179,2473,1996
nikkei,2025-02-04,2025-02-07,11672,923,3123,0,8438,6209,2311,2340
nikkei,2025-02-11,2025-02-14,11403,923,3135,0,8080,6132,2400,2136
nikkei,2025-02-18,2025-02-21,11371,923,2754,0,8168,6380,2280,2237
nikkei,2025-02-25,2025-02-28,12045,1444,1325,6,8165,7596,2430,3118
nikkei,2025-03-04,2025-03-07,11119,215,876,102,8400,7847,2402,2294
nikkei,2025-03-11,2025-03-14,14419,1068,1189,582,9952,9998,2817,2650
nikkei,2025-04-08,2025-04-11,10705,2169,265,0,6480,8070,2056,2370
nikkei,2025-09-23,2025-09-26,11139,2054,5627,0,6277,2926,2808,2586
nikkei,2025-09-30,2025-10-03,11894,2159,6644,0,6631,3089,3104,2161
nikkei,2025-10-07,2025-10-10,12400,2560,5573,0,6852,4146,2988,2681
nikkei,2026-03-03,2026-03-06,11702,1745,1490,0,6789,8373,3168,1839
dow,2010-06-15,2010-06-18,62170,5369,4621,4149,42146,40673,10507,12727
dow,2010-06-22,2010-06-25,37543,5705,3993,443,26734,27162,4661,5946
dow,2010-06-29,2010-07-02,41448,7324,3125,418,27923,32267,5783,5638
dow,2010-07-06,2010-07-09,40783,6616,4764,136,27977,29880,6054,6003
dow,2010-07-13,2010-07-16,39091,4819,6256,266,29022,25431,4985,7138
dow,2010-07-20,2010-07-23,41245,6482,4700,449,29066,28213,5249,7884
dow,2010-07-27,2010-07-30,43524,7542,4986,401,29085,29793,6496,8345
dow,2010-08-03,2010-08-06,44759,10430,4278,462,27907,34615,5961,5405
dow,2010-08-10,2010-08-13,46277,9629,3934,627,28972,35250,7049,6466
dow,2010-08-17,2010-08-20,48402,13638,4416,206,27064,38455,7496,5326
dow,2010-08-24,2010-08-27,44608,9852,4597,393,27173,34368,7191,5250
dow,2010-08-31,2010-09-03,43120,9186,5333,275,27248,32456,6411,5056
dow,2010-09-07,2010-09-10,51637,6640,4404,5062,32285,33745,7651,8426
dow,2010-09-14,2010-09-17,53351,11191,6113,2806,31710,38503,7644,5930
dow,2010-09-21,2010-09-24,39273,12139,5698,262,21383,27178,5489,6136
dow,2010-09-28,2010-10-01,44430,17723,3744,661,19989,33814,6058,6212
dow,2010-10-05,2010-10-08,49007,21368,3873,348,19905,39239,7387,5548
dow,2010-10-12,2010-10-15,45517,17192,4613,511,21377,35543,6439,4851
dow,2010-10-19,2010-10-22,45097,16844,4259,372,21575,35606,6306,4860
dow,2010-10-26,2010-10-29,48054,19498,3291,432,20849,39603,7276,4729
dow,2010-11-02,2010-11-05,48467,19951,4130,240,20801,38598,7476,5501
dow,2010-11-09,2010-11-12,50875,22612,6753,204,21237,38794,6822,5125
dow,2010-11-16,2010-11-19,47805,17265,5617,86,23709,37060,6745,5042
dow,2010-11-23,2010-11-26,50667,17610,6959,278,25972,38265,6808,5165
dow,2010-11-30,2010-12-03,48594,15798,5617,205,25850,36767,6742,6005
dow,2010-12-07,2010-12-10,48189,18228,3938,666,22721,38347,6575,5238
dow,2010-12-14,2010-12-17,47633,13260,3165,846,25941,37142,7586,6480
dow,2010-12-21,2010-12-24,36880,10095,3118,9,20605,30470,6172,3284
dow,2010-12-28,2010-12-31,36546,9844,2642,47,20447,29903,6209,3955
dow,2011-01-04,2011-01-07,40020,13354,3352,187,20114,32502,6365,3979
dow,2011-01-11,2011-01-14,42612,15079,3129,0,20959,35748,6575,3735
dow,2011-01-18,2011-01-21,45419,16145,5034,15,22098,35475,7162,4896
dow,2011-01-25,2011-01-28,49782,18658,6530,252,23700,37763,7173,5237
dow,2011-02-01,2011-02-04,60570,21546,4347,1556,29244,47769,8225,6899
dow,2011-02-08,2011-02-11,55629,15536,5398,2020,29452,40008,8622,8204
dow,2011-02-15,2011-02-18,58212,17051,4130,2254,29737,43501,9170,8327
dow,2011-02-22,2011-02-25,57762,16433,5595,2732,29900,41356,8698,8079
dow,2011-03-01,2011-03-04,58911,13825,4242,4220,32244,44315,8623,6135
dow,2011-03-08,2011-03-11,59316,15414,3842,3685,31816,44410,8403,7381
dow,2011-03-15,2011-03-18,63793,11942,2887,4766,37387,44892,9699,11248
dow,2011-03-22,2011-03-25,44989,15576,4108,219,24042,34253,5154,6410
dow,2011-03-29,2011-04-01,58786,24250,4336,268,25145,48454,9125,5729
dow,2011-04-05,2011-04-08,58807,26687,4945,41,25348,45642,6732,8180
dow,2011-04-12,2011-04-15,59261,26079,4368,154,26172,47223,6857,7517
dow,2011-04-19,2011-04-22,53057,20437,4538,13,25406,40602,7202,7905
dow,2011-04-26,2011-04-29,57431,21083,4819,120,28950,43534,7279,8960
dow,2011-05-03,2011-05-06,65524,29601,6358,10,28911,53323,7003,5834
dow,2011-05-10,2011-05-13,60500,25323,4741,189,27324,49315,7664,6255
dow,2011-05-17,2011-05-20,77478,16513,3181,3207,41201,57916,16557,13175
dow,2011-05-24,2011-05-27,77677,15744,3180,3696,41916,57678,16322,13124
dow,2011-05-31,2011-06-03,78430,16735,3186,3948,42021,57847,15727,13450
dow,2011-06-07,2011-06-10,70449,10261,5554,3935,40701,47916,15553,13045
dow,2011-06-14,2011-06-17,81758,10397,3046,6594,48219,57486,16549,14633
dow,2011-06-21,2011-06-24,41287,10436,3270,103,24712,33912,6037,4003
dow,2011-06-28,2011-07-01,39596,10841,2366,272,22518,32922,5965,4036
dow,2011-07-05,2011-07-08,49758,18169,4688,258,24978,40882,6354,3931
dow,2011-07-12,2011-07-15,73447,25474,3138,3684,34236,61296,10054,5330
dow,2011-07-19,2011-07-22,76111,24951,2167,3917,38759,64698,8485,5330
dow,2011-07-26,2011-07-29,74390,19265,2351,4363,42465,62806,8297,4871
dow,2011-08-02,2011-08-05,72896,16261,2947,4167,43343,59216,9126,6566
dow,2011-08-09,2011-08-12,66231,15779,1176,1401,40598,56783,8453,6872
dow,2011-08-16,2011-08-19,53860,8795,6086,3024,35951,37714,6090,7036
dow,2011-08-23,2011-08-26,52216,7412,1283,3235,35154,41084,6415,6614
dow,2011-08-30,2011-09-02,52814,7037,3844,3177,36657,38333,5943,7461
dow,2011-09-06,2011-09-09,51603,8213,2330,3320,33328,38353,6742,7600
dow,2011-09-13,2011-09-16,62157,8306,2987,4666,40408,45923,8777,8581
dow,2011-09-20,2011-09-23,32752,7428,2708,21,21685,25047,3619,4977
dow,2011-09-27,2011-09-30,47828,5827,3307,4211,33252,34520,4540,5791
dow,2011-10-04,2011-10-07,50342,8763,1882,4036,31919,38754,5624,5670
dow,2011-10-11,2011-10-14,39332,10275,4266,29,25000,28843,4028,6194
dow,2011-10-18,2011-10-21,50365,6987,879,3528,33991,39635,5860,6323
dow,2011-10-25,2011-10-28,53649,6572,2608,3802,34991,38423,8285,8817
dow,2011-11-01,2011-11-04,56785,7954,2467,4119,36315,41905,8398,8294
dow,2011-11-08,2011-11-11,42675,7171,4569,20,29042,33156,6442,4930
dow,2011-11-15,2011-11-18,45518,9858,4268,156,28168,35613,7338,5482
dow,2011-11-22,2011-11-25,61638,8099,4185,4492,41274,46322,7774,6640
dow,2011-11-29,2011-12-02,59620,8186,4842,4096,40379,43484,6960,7198
dow,2011-12-06,2011-12-09,66743,11207,2785,3989,43777,52209,7771,7761
dow,2011-12-13,2011-12-16,106167,12678,3423,10426,74083,83826,8981,8493
dow,2011-12-20,2011-12-23,45509,14449,3798,161,25595,37341,5305,4210
dow,2011-12-27,2011-12-30,44765,12651,4184,285,26733,36408,5097,3888
dow,2012-01-03,2012-01-06,47962,13816,3864,180,27865,40251,6102,3668
dow,2012-01-10,2012-01-13,50249,13413,3894,540,28790,41516,7507,4300
dow,2012-01-17,2012-01-20,50886,13940,4327,812,28691,41314,7444,4434
dow,2012-01-24,2012-01-27,51716,16294,4558,98,27813,41910,7512,5151
dow,2012-01-31,2012-02-03,51836,17444,4519,129,27176,42562,7087,4627
dow,2012-02-07,2012-02-10,54890,19704,5388,24,27993,45092,7170,4387
dow,2012-02-14,2012-02-17,53993,18506,5624,24,28318,43139,7146,5207
dow,2012-02-21,2012-02-24,53157,19310,5083,75,27015,42916,6758,5084
dow,2012-02-28,2012-03-02,55949,21253,5789,410,27490,44577,6797,5173
dow,2012-03-06,2012-03-09,54004,19077,7468,392,27696,40341,6839,5804
dow,2012-03-13,2012-03-16,95629,23586,5643,6851,54970,75708,10222,7427
dow,2012-03-20,2012-03-23,53205,21690,6752,3,24827,41705,6686,4745
dow,2012-03-27,2012-03-30,53369,21065,6378,282,24806,42220,7216,4490
dow,2012-04-03,2012-04-06,52465,19811,7193,158,24994,39876,7503,5238
dow,2012-04-10,2012-04-13,49867,18142,8443,27,23711,36767,7987,4630
dow,2012-04-17,2012-04-20,51736,20087,7083,88,24882,39611,6680,4954
dow,2012-04-24,2012-04-27,50342,19659,6055,30,23115,39770,7539,4487
dow,2012-05-01,2012-05-04,56222,23380,6554,26,25378,44568,7438,5075
dow,2012-05-08,2012-05-11,51824,18077,9697,111,26458,37725,7178,4292
dow,2012-05-15,2012-05-18,50060,17836,8465,33,24496,37100,7696,4463
dow,2012-05-22,2012-05-25,67190,14209,6564,5483,38838,47942,8661,7201
dow,2012-05-29,2012-06-01,68734,10900,7337,4462,43416,49173,9957,7763
dow,2012-06-05,2012-06-08,72252,9900,6243,4547,47820,53674,9986,7789
dow,2012-06-12,2012-06-15,88781,11108,5832,6045,59680,66828,11949,10077
dow,2012-06-19,2012-06-22,38715,9785,7545,158,22432,26752,6341,4261
dow,2012-06-26,2012-06-29,45307,17650,5002,61,20591,36190,7005,4055
dow,2012-07-03,2012-07-06,45453,15211,5071,163,22543,36150,7536,4070
dow,2012-07-10,2012-07-13,43280,13226,6197,59,22638,33209,7358,3816
dow,2012-07-17,2012-07-20,41606,11573,5298,1,22857,32732,7175,3576
dow,2012-07-24,2012-07-27,39580,10655,7239,38,21709,28249,7179,4055
dow,2012-07-31,2012-08-03,49096,18289,5857,98,22456,37493,8253,5649
dow,2012-08-07,2012-08-10,52382,19835,5857,104,24328,40359,8117,6063
dow,2012-08-14,2012-08-17,52112,18140,6048,30,25260,40485,8683,5550
dow,2012-08-21,2012-08-24,56637,20812,6999,127,26414,42965,9286,6547
dow,2012-08-28,2012-08-31,58876,22042,5087,616,27061,48104,9158,5070
dow,2012-09-04,2012-09-07,56223,18913,6026,744,28104,44347,8463,5107
dow,2012-09-11,2012-09-14,62974,21841,5891,889,30810,50229,9434,5966
dow,2012-09-18,2012-09-21,75855,25501,5972,1631,39150,61399,9574,6853
dow,2012-09-25,2012-09-28,60437,27727,6551,388,23867,48904,8456,4595
dow,2012-10-02,2012-10-05,62042,27217,5622,680,26367,51675,7779,4065
dow,2012-10-09,2012-10-12,57807,23223,6224,237,26844,46035,7503,5311
dow,2012-10-16,2012-10-19,60449,25678,6472,6,26580,48347,8186,5625
dow,2012-10-23,2012-10-26,55166,18722,7940,519,27633,42646,8293,4062
dow,2012-10-30,2012-11-02,53837,16472,8687,1090,27849,39967,8427,4094
dow,2012-11-06,2012-11-09,51112,14735,6462,1859,26955,38500,7564,4293
dow,2012-11-13,2012-11-16,50635,12483,8915,2816,25812,35030,9525,3875
dow,2012-11-20,2012-11-23,48149,9387,11227,2525,27627,29519,8610,4879
dow,2012-11-27,2012-11-30,48110,8104,10682,2483,29349,30039,8175,4907
dow,2012-12-04,2012-12-07,47680,10533,6824,1214,27242,35031,8692,4612
dow,2012-12-11,2012-12-14,50665,12947,7715,148,29762,36724,7808,6078
dow,2012-12-18,2012-12-21,77875,14859,1962,6610,46613,63046,9794,6258
dow,2012-12-24,2012-12-28,48053,13374,3273,52,26774,40921,7854,3808
dow,2012-12-31,2013-01-04,46805,13650,4785,158,25656,38623,7342,3240
dow,2013-01-08,2013-01-11,46682,12463,3591,0,26233,39017,7987,4075
dow,2013-01-15,2013-01-18,51142,13688,3723,18,29189,42091,8247,5311
dow,2013-01-22,2013-01-25,55139,15702,4029,24,31160,44192,8254,6895
dow,2013-01-29,2013-02-01,57873,17078,6281,115,30994,44133,9687,7346
dow,2013-02-05,2013-02-08,58609,19318,4964,31,29232,47250,10029,6365
dow,2013-02-12,2013-02-15,61689,20017,6539,80,31700,48255,9893,6816
dow,2013-02-19,2013-02-22,61804,19004,5290,90,32209,48737,10501,7687
dow,2013-02-26,2013-03-01,62136,20854,5422,296,30244,48163,10742,8255
