time_msc,time,bid,ask,last,volume,flags
1785907791673,1785907791,64369.87,64379.87,0.0,0,6
1785907791684,1785907791,64365.56,64375.56,0.0,0,6
1785907791703,1785907791,64363.86,64373.86,0.0,0,6
1785907791778,1785907791,64365.5,64375.5,0.0,0,6
1785907792861,1785907792,64369.9,64379.9,0.0,0,6
1785907794050,1785907794,64372.18,64382.18,0.0,0,6
1785907795104,1785907795,64372.23,64382.23,0.0,0,6
1785907796253,1785907796,64371.44,64381.44,0.0,0,6
1785907797882,1785907797,64369.21,64379.21,0.0,0,6
1785907798922,1785907798,64368.27,64378.27,0.0,0,6
1785907799944,1785907799,64369.07,64379.07,0.0,0,6
1785907800945,1785907800,64368.72,64378.72,0.0,0,6
1785907802075,1785907802,64374.67,64384.67,0.0,0,6
1785907803135,1785907803,64373.51,64383.51,0.0,0,6
1785907804181,1785907804,64374.66,64384.66,0.0,0,6
1785907805435,1785907805,64374.65,64384.65,0.0,0,6
1785907806521,1785907806,64373.07,64383.07,0.0,0,6
1785907807534,1785907807,64379.04,64389.04,0.0,0,6
1785907808053,1785907808,64381.66,64391.66,0.0,0,6
1785907809081,1785907809,64383.14,64393.14,0.0,0,6
1785907809832,1785907809,64381.91,64391.91,0.0,0,6
1785907809843,1785907809,64375.85,64385.85,0.0,0,6
1785907809881,1785907809,64374.35,64384.35,0.0,0,6
1785907810062,1785907810,64372.5,64382.5,0.0,0,6
1785907810100,1785907810,64368.04,64378.04,0.0,0,6
1785907810536,1785907810,64363.21,64373.21,0.0,0,6
1785907810563,1785907810,64361.17,64371.17,0.0,0,6
1785907810588,1785907810,64357.53,64367.53,0.0,0,6
1785907810643,1785907810,64358.84,64368.84,0.0,0,6
1785907811821,1785907811,64356.37,64366.37,0.0,0,6
1785907812262,1785907812,64354.84,64364.84,0.0,0,6
1785907812291,1785907812,64353.36,64363.36,0.0,0,6
1785907813205,1785907813,64354.04,64364.04,0.0,0,6
1785907813215,1785907813,64352.59,64362.59,0.0,0,6
1785907813267,1785907813,64350.49,64360.49,0.0,0,6
